Timestamp,Raw Direction,Direction Text
2024-04-20 18:39:11,300,NW
2024-04-20 18:39:11,300,NW
2024-04-20 18:39:10,38,NE
2024-04-20 18:39:10,38,NE
2024-04-20 18:39:09,301,NW
2024-04-20 18:39:09,301,NW
2024-04-20 18:39:08,288,W
2024-04-20 18:39:08,288,W
2024-04-20 18:39:07,353,N
2024-04-20 18:39:07,353,N
2024-04-20 18:39:06,139,SE
2024-04-20 18:39:06,139,SE
2024-04-20 18:39:05,322,NW
2024-04-20 18:39:05,322,NW
2024-04-20 18:39:04,263,W
2024-04-20 18:39:04,263,W
2024-04-20 18:39:03,214,SW
2024-04-20 18:39:03,214,SW
2024-04-20 18:39:02,0,N
2024-04-20 18:39:02,0,N
2024-04-20 18:39:01,333,NW
2024-04-20 18:39:01,333,NW
2024-04-20 18:39:00,255,W
2024-04-20 18:39:00,255,W
2024-04-20 18:38:59,287,W
2024-04-20 18:38:59,287,W
2024-04-20 18:38:58,265,W
2024-04-20 18:38:58,265,W
2024-04-20 18:38:57,346,N
2024-04-20 18:38:57,346,N
2024-04-20 18:38:56,259,W
2024-04-20 18:38:56,259,W
2024-04-20 18:38:55,122,SE
2024-04-20 18:38:55,122,SE
2024-04-20 18:38:54,38,NE
2024-04-20 18:38:54,38,NE
2024-04-20 18:38:53,235,SW
2024-04-20 18:38:53,235,SW
2024-04-20 18:38:52,252,W
2024-04-20 18:38:52,252,W
2024-04-20 18:38:51,335,NW
2024-04-20 18:38:51,335,NW
2024-04-20 18:38:50,191,S
2024-04-20 18:38:50,191,S
2024-04-20 18:38:49,133,SE
2024-04-20 18:38:49,133,SE
2024-04-20 18:38:48,199,S
2024-04-20 18:38:48,199,S
2024-04-20 18:38:47,224,SW
2024-04-20 18:38:47,224,SW
2024-04-20 18:38:46,289,W
2024-04-20 18:38:46,289,W
2024-04-20 18:38:45,322,NW
2024-04-20 18:38:45,322,NW
2024-04-20 18:38:44,147,SE
2024-04-20 18:38:44,147,SE
2024-04-20 18:38:43,103,E
2024-04-20 18:38:43,103,E
2024-04-20 18:38:42,346,N
2024-04-20 18:38:42,346,N
2024-04-20 18:38:41,301,NW
2024-04-20 18:38:41,301,NW
2024-04-20 18:38:40,356,N
2024-04-20 18:38:40,356,N
2024-04-20 18:38:39,48,NE
2024-04-20 18:38:39,48,NE
2024-04-20 18:38:38,168,S
2024-04-20 18:38:38,168,S
2024-04-20 18:38:37,175,S
2024-04-20 18:38:37,175,S
2024-04-20 18:38:36,155,SE
2024-04-20 18:38:36,155,SE
2024-04-20 18:38:35,83,E
2024-04-20 18:38:35,83,E
2024-04-20 18:38:34,350,N
2024-04-20 18:38:34,350,N
2024-04-20 18:38:33,191,S
2024-04-20 18:38:33,191,S
2024-04-20 18:38:32,334,NW
2024-04-20 18:38:32,334,NW
2024-04-20 18:38:31,122,SE
2024-04-20 18:38:31,122,SE
2024-04-20 18:38:30,240,SW
2024-04-20 18:38:30,240,SW
2024-04-20 18:38:29,326,NW
2024-04-20 18:38:29,326,NW
2024-04-20 18:38:28,128,SE
2024-04-20 18:38:28,128,SE
2024-04-20 18:38:27,320,NW
2024-04-20 18:38:27,320,NW
2024-04-20 18:38:26,15,N
2024-04-20 18:38:26,15,N
2024-04-20 18:38:25,356,N
2024-04-20 18:38:25,356,N
2024-04-20 18:38:24,18,N
2024-04-20 18:38:24,18,N
2024-04-20 18:38:23,128,SE
2024-04-20 18:38:23,128,SE
2024-04-20 18:38:22,336,NW
2024-04-20 18:38:22,336,NW
2024-04-20 18:38:21,187,S
2024-04-20 18:38:21,187,S
2024-04-20 18:38:20,150,SE
2024-04-20 18:38:20,150,SE
2024-04-20 18:38:19,286,W
2024-04-20 18:38:19,286,W
2024-04-20 18:38:18,166,S
2024-04-20 18:38:18,166,S
2024-04-20 18:38:17,232,SW
2024-04-20 18:38:17,232,SW
2024-04-20 18:38:16,168,S
2024-04-20 18:38:16,168,S
2024-04-20 18:38:15,244,SW
2024-04-20 18:38:15,244,SW
2024-04-20 18:38:14,48,NE
2024-04-20 18:38:14,48,NE
2024-04-20 18:38:13,15,N
2024-04-20 18:38:13,15,N
2024-04-20 18:38:12,302,NW
2024-04-20 18:38:12,302,NW
2024-04-20 18:38:11,333,NW
2024-04-20 18:38:11,333,NW
2024-04-20 18:38:10,162,S
2024-04-20 18:38:10,162,S
2024-04-20 18:38:09,154,SE
2024-04-20 18:38:09,154,SE
2024-04-20 18:38:08,111,E
2024-04-20 18:38:08,111,E
2024-04-20 18:38:07,137,SE
2024-04-20 18:38:07,137,SE
2024-04-20 18:38:06,46,NE
2024-04-20 18:38:06,46,NE
2024-04-20 18:38:05,239,SW
2024-04-20 18:38:05,239,SW
2024-04-20 18:38:04,279,W
2024-04-20 18:38:04,279,W
2024-04-20 18:38:03,96,E
2024-04-20 18:38:03,96,E
2024-04-20 18:38:02,63,NE
2024-04-20 18:38:02,63,NE
2024-04-20 18:38:01,3,N
2024-04-20 18:38:01,3,N
2024-04-20 18:38:00,310,NW
2024-04-20 18:38:00,310,NW
2024-04-20 18:37:59,113,SE
2024-04-20 18:37:59,113,SE
2024-04-20 18:37:58,186,S
2024-04-20 18:37:58,186,S
2024-04-20 18:37:57,110,E
2024-04-20 18:37:57,110,E
2024-04-20 18:37:56,200,S
2024-04-20 18:37:56,200,S
2024-04-20 18:37:55,8,N
2024-04-20 18:37:55,8,N
2024-04-20 18:37:54,312,NW
2024-04-20 18:37:54,312,NW
2024-04-20 18:37:53,54,NE
2024-04-20 18:37:53,54,NE
2024-04-20 18:37:52,290,W
2024-04-20 18:37:52,290,W
2024-04-20 18:37:51,230,SW
2024-04-20 18:37:51,230,SW
2024-04-20 18:37:50,20,N
2024-04-20 18:37:50,20,N
2024-04-20 18:37:49,69,E
2024-04-20 18:37:49,69,E
2024-04-20 18:37:48,66,NE
2024-04-20 18:37:48,66,NE
2024-04-20 18:37:47,306,NW
2024-04-20 18:37:47,306,NW
2024-04-20 18:37:46,34,NE
2024-04-20 18:37:46,34,NE
2024-04-20 18:37:45,149,SE
2024-04-20 18:37:45,149,SE
2024-04-20 18:37:44,252,W
2024-04-20 18:37:44,252,W
2024-04-20 18:37:43,178,S
2024-04-20 18:37:43,178,S
2024-04-20 18:37:42,267,W
2024-04-20 18:37:42,267,W
2024-04-20 18:37:41,166,S
2024-04-20 18:37:41,166,S
2024-04-20 18:37:40,125,SE
2024-04-20 18:37:40,125,SE
2024-04-20 18:37:39,236,SW
2024-04-20 18:37:39,236,SW
2024-04-20 18:37:38,12,N
2024-04-20 18:37:38,12,N
2024-04-20 18:37:37,138,SE
2024-04-20 18:37:37,138,SE
2024-04-20 18:37:36,216,SW
2024-04-20 18:37:36,216,SW
2024-04-20 18:37:35,348,N
2024-04-20 18:37:35,348,N
2024-04-20 18:37:34,249,W
2024-04-20 18:37:34,249,W
2024-04-20 18:37:33,179,S
2024-04-20 18:37:33,179,S
2024-04-20 18:37:32,251,W
2024-04-20 18:37:32,251,W
2024-04-20 18:37:31,140,SE
2024-04-20 18:37:31,140,SE
2024-04-20 18:37:30,232,SW
2024-04-20 18:37:30,232,SW
2024-04-20 18:37:29,58,NE
2024-04-20 18:37:29,58,NE
2024-04-20 18:37:28,1,N
2024-04-20 18:37:28,1,N
2024-04-20 18:37:27,328,NW
2024-04-20 18:37:27,328,NW
2024-04-20 18:37:26,315,NW
2024-04-20 18:37:26,315,NW
2024-04-20 18:37:25,186,S
2024-04-20 18:37:25,186,S
2024-04-20 18:37:24,73,E
2024-04-20 18:37:24,73,E
2024-04-20 18:37:23,90,E
2024-04-20 18:37:23,90,E
2024-04-20 18:37:22,295,NW
2024-04-20 18:37:22,295,NW
2024-04-20 18:37:21,55,NE
2024-04-20 18:37:21,55,NE
2024-04-20 18:37:20,271,W
2024-04-20 18:37:20,271,W
2024-04-20 18:37:19,65,NE
2024-04-20 18:37:19,65,NE
2024-04-20 18:37:18,107,E
2024-04-20 18:37:18,107,E
2024-04-20 18:37:17,264,W
2024-04-20 18:37:17,264,W
2024-04-20 18:37:16,297,NW
2024-04-20 18:37:16,297,NW
2024-04-20 18:37:15,1,N
2024-04-20 18:37:15,1,N
2024-04-20 18:37:14,246,SW
2024-04-20 18:37:14,246,SW
2024-04-20 18:37:13,240,SW
2024-04-20 18:37:13,240,SW
2024-04-20 18:37:12,166,S
2024-04-20 18:37:12,166,S
2024-04-20 18:37:11,137,SE
2024-04-20 18:37:11,137,SE
2024-04-20 18:37:10,356,N
2024-04-20 18:37:10,356,N
2024-04-20 18:37:09,86,E
2024-04-20 18:37:09,86,E
2024-04-20 18:37:08,213,SW
2024-04-20 18:37:08,213,SW
2024-04-20 18:37:07,189,S
2024-04-20 18:37:07,189,S
2024-04-20 18:37:06,122,SE
2024-04-20 18:37:06,122,SE
2024-04-20 18:37:05,42,NE
2024-04-20 18:37:05,42,NE
2024-04-20 18:37:04,121,SE
2024-04-20 18:37:04,121,SE
2024-04-20 18:37:03,284,W
2024-04-20 18:37:03,284,W
2024-04-20 18:37:02,348,N
2024-04-20 18:37:02,348,N
2024-04-20 18:37:01,82,E
2024-04-20 18:37:01,82,E
2024-04-20 18:37:00,174,S
2024-04-20 18:37:00,174,S
2024-04-20 18:36:59,29,NE
2024-04-20 18:36:59,29,NE
2024-04-20 18:36:58,213,SW
2024-04-20 18:36:58,213,SW
2024-04-20 18:36:57,158,S
2024-04-20 18:36:57,158,S
2024-04-20 18:36:56,116,SE
2024-04-20 18:36:56,116,SE
2024-04-20 18:36:55,128,SE
2024-04-20 18:36:55,128,SE
2024-04-20 18:36:54,254,W
2024-04-20 18:36:54,254,W
2024-04-20 18:36:53,266,W
2024-04-20 18:36:53,266,W
2024-04-20 18:36:52,139,SE
2024-04-20 18:36:52,139,SE
2024-04-20 18:36:51,13,N
2024-04-20 18:36:51,13,N
2024-04-20 18:36:50,243,SW
2024-04-20 18:36:50,243,SW
2024-04-20 18:36:49,215,SW
2024-04-20 18:36:49,215,SW
2024-04-20 18:36:48,119,SE
2024-04-20 18:36:48,119,SE
2024-04-20 18:36:47,109,E
2024-04-20 18:36:47,109,E
2024-04-20 18:36:46,296,NW
2024-04-20 18:36:46,296,NW
2024-04-20 18:36:45,41,NE
2024-04-20 18:36:45,41,NE
2024-04-20 18:36:44,88,E
2024-04-20 18:36:44,88,E
2024-04-20 18:36:43,138,SE
2024-04-20 18:36:43,138,SE
2024-04-20 18:36:42,335,NW
2024-04-20 18:36:42,335,NW
2024-04-20 18:36:41,56,NE
2024-04-20 18:36:41,56,NE
2024-04-20 18:36:40,240,SW
2024-04-20 18:36:40,240,SW
2024-04-20 18:36:39,240,SW
2024-04-20 18:36:39,240,SW
2024-04-20 18:36:38,129,SE
2024-04-20 18:36:38,129,SE
2024-04-20 18:36:37,253,W
2024-04-20 18:36:37,253,W
2024-04-20 18:36:36,260,W
2024-04-20 18:36:36,260,W
2024-04-20 18:36:35,297,NW
2024-04-20 18:36:35,297,NW
2024-04-20 18:36:34,267,W
2024-04-20 18:36:34,267,W
2024-04-20 18:36:33,267,W
2024-04-20 18:36:33,267,W
2024-04-20 18:36:32,103,E
2024-04-20 18:36:32,103,E
2024-04-20 18:36:31,135,SE
2024-04-20 18:36:31,135,SE
2024-04-20 18:36:30,167,S
2024-04-20 18:36:30,167,S
2024-04-20 18:36:29,36,NE
2024-04-20 18:36:29,36,NE
2024-04-20 18:36:28,240,SW
2024-04-20 18:36:28,240,SW
2024-04-20 18:36:27,172,S
2024-04-20 18:36:27,172,S
2024-04-20 18:36:26,260,W
2024-04-20 18:36:26,260,W
2024-04-20 18:36:25,189,S
2024-04-20 18:36:25,189,S
2024-04-20 18:36:24,192,S
2024-04-20 18:36:24,192,S
2024-04-20 18:36:23,231,SW
2024-04-20 18:36:23,231,SW
2024-04-20 18:36:22,8,N
2024-04-20 18:36:22,8,N
2024-04-20 18:36:21,11,N
2024-04-20 18:36:21,11,N
2024-04-20 18:36:20,230,SW
2024-04-20 18:36:20,230,SW
2024-04-20 18:36:19,5,N
2024-04-20 18:36:19,5,N
2024-04-20 18:36:18,354,N
2024-04-20 18:36:18,354,N
2024-04-20 18:36:17,105,E
2024-04-20 18:36:17,105,E
2024-04-20 18:36:16,43,NE
2024-04-20 18:36:16,43,NE
2024-04-20 18:36:15,137,SE
2024-04-20 18:36:15,137,SE
2024-04-20 18:36:14,19,N
2024-04-20 18:36:14,19,N
2024-04-20 18:36:13,40,NE
2024-04-20 18:36:13,40,NE
2024-04-20 18:36:12,155,SE
2024-04-20 18:36:12,155,SE
2024-04-20 18:36:11,234,SW
2024-04-20 18:36:11,234,SW
2024-04-20 18:36:10,320,NW
2024-04-20 18:36:10,320,NW
2024-04-20 18:36:09,289,W
2024-04-20 18:36:09,289,W
2024-04-20 18:36:08,43,NE
2024-04-20 18:36:08,43,NE
2024-04-20 18:36:07,88,E
2024-04-20 18:36:07,88,E
2024-04-20 18:36:06,25,NE
2024-04-20 18:36:06,25,NE
2024-04-20 18:36:05,13,N
2024-04-20 18:36:05,13,N
2024-04-20 18:36:04,334,NW
2024-04-20 18:36:04,334,NW
2024-04-20 18:36:03,210,SW
2024-04-20 18:36:03,210,SW
2024-04-20 18:36:02,199,S
2024-04-20 18:36:02,199,S
2024-04-20 18:36:01,336,NW
2024-04-20 18:36:01,336,NW
2024-04-20 18:36:00,326,NW
2024-04-20 18:36:00,326,NW
2024-04-20 18:35:59,222,SW
2024-04-20 18:35:59,222,SW
2024-04-20 18:35:58,119,SE
2024-04-20 18:35:58,119,SE
2024-04-20 18:35:57,191,S
2024-04-20 18:35:57,191,S
2024-04-20 18:35:56,77,E
2024-04-20 18:35:56,77,E
2024-04-20 18:35:55,88,E
2024-04-20 18:35:55,88,E
2024-04-20 18:35:54,240,SW
2024-04-20 18:35:54,240,SW
2024-04-20 18:35:53,285,W
2024-04-20 18:35:53,285,W
2024-04-20 18:35:52,145,SE
2024-04-20 18:35:52,145,SE
2024-04-20 18:35:51,42,NE
2024-04-20 18:35:51,42,NE
2024-04-20 18:35:50,354,N
2024-04-20 18:35:50,354,N
2024-04-20 18:35:49,323,NW
2024-04-20 18:35:49,323,NW
2024-04-20 18:35:48,302,NW
2024-04-20 18:35:48,302,NW
2024-04-20 18:35:47,97,E
2024-04-20 18:35:47,97,E
2024-04-20 18:35:46,140,SE
2024-04-20 18:35:46,140,SE
2024-04-20 18:35:45,2,N
2024-04-20 18:35:45,2,N
2024-04-20 18:35:44,197,S
2024-04-20 18:35:44,197,S
2024-04-20 18:35:43,320,NW
2024-04-20 18:35:43,320,NW
2024-04-20 18:35:42,78,E
2024-04-20 18:35:42,78,E
2024-04-20 18:35:41,340,N
2024-04-20 18:35:41,340,N
2024-04-20 18:35:40,348,N
2024-04-20 18:35:40,348,N
2024-04-20 18:35:39,244,SW
2024-04-20 18:35:39,244,SW
2024-04-20 18:35:38,343,N
2024-04-20 18:35:38,343,N
2024-04-20 18:35:37,172,S
2024-04-20 18:35:37,172,S
2024-04-20 18:35:36,210,SW
2024-04-20 18:35:36,210,SW
2024-04-20 18:35:35,298,NW
2024-04-20 18:35:35,298,NW
2024-04-20 18:35:34,155,SE
2024-04-20 18:35:34,155,SE
2024-04-20 18:35:33,199,S
2024-04-20 18:35:33,199,S
2024-04-20 18:35:32,150,SE
2024-04-20 18:35:32,150,SE
2024-04-20 18:35:31,239,SW
2024-04-20 18:35:31,239,SW
2024-04-20 18:35:30,101,E
2024-04-20 18:35:30,101,E
2024-04-20 18:35:29,3,N
2024-04-20 18:35:29,3,N
2024-04-20 18:35:28,235,SW
2024-04-20 18:35:28,235,SW
2024-04-20 18:35:27,13,N
2024-04-20 18:35:27,13,N
2024-04-20 18:35:26,73,E
2024-04-20 18:35:26,73,E
2024-04-20 18:35:25,183,S
2024-04-20 18:35:25,183,S
2024-04-20 18:35:24,310,NW
2024-04-20 18:35:24,310,NW
2024-04-20 18:35:23,349,N
2024-04-20 18:35:23,349,N
2024-04-20 18:35:22,237,SW
2024-04-20 18:35:22,237,SW
2024-04-20 18:35:21,247,SW
2024-04-20 18:35:21,247,SW
2024-04-20 18:35:20,190,S
2024-04-20 18:35:20,190,S
2024-04-20 18:35:19,148,SE
2024-04-20 18:35:19,148,SE
2024-04-20 18:35:18,245,SW
2024-04-20 18:35:18,245,SW
2024-04-20 18:35:17,330,NW
2024-04-20 18:35:17,330,NW
2024-04-20 18:35:16,350,N
2024-04-20 18:35:16,350,N
2024-04-20 18:35:15,349,N
2024-04-20 18:35:15,349,N
2024-04-20 18:35:14,62,NE
2024-04-20 18:35:14,62,NE
2024-04-20 18:35:13,183,S
2024-04-20 18:35:13,183,S
2024-04-20 18:35:12,148,SE
2024-04-20 18:35:12,148,SE
2024-04-20 18:35:11,219,SW
2024-04-20 18:35:11,219,SW
2024-04-20 18:35:10,56,NE
2024-04-20 18:35:10,56,NE
2024-04-20 18:35:09,157,SE
2024-04-20 18:35:09,157,SE
2024-04-20 18:35:08,179,S
2024-04-20 18:35:08,179,S
2024-04-20 18:35:07,89,E
2024-04-20 18:35:07,89,E
2024-04-20 18:35:06,181,S
2024-04-20 18:35:06,181,S
2024-04-20 18:35:05,264,W
2024-04-20 18:35:05,264,W
2024-04-20 18:35:04,49,NE
2024-04-20 18:35:04,49,NE
2024-04-20 18:35:03,345,N
2024-04-20 18:35:03,345,N
2024-04-20 18:35:02,77,E
2024-04-20 18:35:02,77,E
2024-04-20 18:35:01,40,NE
2024-04-20 18:35:01,40,NE
2024-04-20 18:35:00,46,NE
2024-04-20 18:35:00,46,NE
2024-04-20 18:34:59,144,SE
2024-04-20 18:34:59,144,SE
2024-04-20 18:34:58,143,SE
2024-04-20 18:34:58,143,SE
2024-04-20 18:34:57,47,NE
2024-04-20 18:34:56,77,E
2024-04-20 18:34:55,184,S
2024-04-20 18:34:54,58,NE
2024-04-20 18:34:54,58,NE
2024-04-20 18:34:53,87,E
2024-04-20 18:34:53,87,E
2024-04-20 18:34:52,314,NW
2024-04-20 18:34:52,314,NW
2024-04-20 18:34:51,280,W
2024-04-20 18:34:51,280,W
2024-04-20 18:34:50,41,NE
2024-04-20 18:34:50,41,NE
2024-04-20 18:34:49,38,NE
2024-04-20 18:34:49,38,NE
2024-04-20 18:34:48,97,E
2024-04-20 18:34:48,97,E
2024-04-20 18:34:47,153,SE
2024-04-20 18:34:47,153,SE
2024-04-20 18:34:46,154,SE
2024-04-20 18:34:46,154,SE
2024-04-20 18:34:45,313,NW
2024-04-20 18:34:45,313,NW
2024-04-20 18:34:44,279,W
2024-04-20 18:34:44,279,W
2024-04-20 18:34:43,131,SE
2024-04-20 18:34:43,131,SE
2024-04-20 18:34:42,305,NW
2024-04-20 18:34:42,305,NW
2024-04-20 18:34:41,174,S
2024-04-20 18:34:41,174,S
2024-04-20 18:34:40,28,NE
2024-04-20 18:34:40,28,NE
2024-04-20 18:34:39,127,SE
2024-04-20 18:34:39,127,SE
2024-04-20 18:34:38,112,E
2024-04-20 18:34:38,112,E
2024-04-20 18:34:37,292,W
2024-04-20 18:34:37,292,W
2024-04-20 18:34:36,203,SW
2024-04-20 18:34:36,203,SW
2024-04-20 18:34:35,125,SE
2024-04-20 18:34:35,125,SE
2024-04-20 18:34:34,15,N
2024-04-20 18:34:34,15,N
2024-04-20 18:34:33,171,S
2024-04-20 18:34:33,171,S
2024-04-20 18:34:32,106,E
2024-04-20 18:34:32,106,E
2024-04-20 18:34:31,182,S
2024-04-20 18:34:31,182,S
2024-04-20 18:34:30,124,SE
2024-04-20 18:34:30,124,SE
2024-04-20 18:34:29,18,N
2024-04-20 18:34:29,18,N
2024-04-20 18:34:28,273,W
2024-04-20 18:34:28,273,W
2024-04-20 18:34:27,257,W
2024-04-20 18:34:27,257,W
2024-04-20 18:34:26,274,W
2024-04-20 18:34:26,274,W
2024-04-20 18:34:25,117,SE
2024-04-20 18:34:25,117,SE
2024-04-20 18:34:24,277,W
2024-04-20 18:34:24,277,W
2024-04-20 18:34:23,210,SW
2024-04-20 18:34:23,210,SW
2024-04-20 18:34:22,208,SW
2024-04-20 18:34:22,208,SW
2024-04-20 18:34:21,237,SW
2024-04-20 18:34:21,237,SW
2024-04-20 18:34:20,164,S
2024-04-20 18:34:20,164,S
2024-04-20 18:34:19,259,W
2024-04-20 18:34:19,259,W
2024-04-20 18:34:18,341,N
2024-04-20 18:34:18,341,N
2024-04-20 18:34:17,206,SW
2024-04-20 18:34:17,206,SW
2024-04-20 18:34:16,90,E
2024-04-20 18:34:16,90,E
2024-04-20 18:34:15,118,SE
2024-04-20 18:34:15,118,SE
2024-04-20 18:34:14,188,S
2024-04-20 18:34:14,188,S
2024-04-20 18:34:13,33,NE
2024-04-20 18:34:13,33,NE
2024-04-20 18:34:12,41,NE
2024-04-20 18:34:12,41,NE
2024-04-20 18:34:11,15,N
2024-04-20 18:34:11,15,N
2024-04-20 18:34:10,183,S
2024-04-20 18:34:10,183,S
2024-04-20 18:34:09,107,E
2024-04-20 18:34:09,107,E
2024-04-20 18:34:08,303,NW
2024-04-20 18:34:08,303,NW
2024-04-20 18:34:07,325,NW
2024-04-20 18:34:07,325,NW
2024-04-20 18:34:06,62,NE
2024-04-20 18:34:06,62,NE
2024-04-20 18:34:05,80,E
2024-04-20 18:34:05,80,E
2024-04-20 18:34:04,189,S
2024-04-20 18:34:04,189,S
2024-04-20 18:34:03,129,SE
2024-04-20 18:34:03,129,SE
2024-04-20 18:34:02,343,N
2024-04-20 18:34:02,343,N
2024-04-20 18:34:01,321,NW
2024-04-20 18:34:01,321,NW
2024-04-20 18:34:00,52,NE
2024-04-20 18:34:00,52,NE
2024-04-20 18:33:59,336,NW
2024-04-20 18:33:59,336,NW
2024-04-20 18:33:58,247,SW
2024-04-20 18:33:58,247,SW
2024-04-20 18:33:57,29,NE
2024-04-20 18:33:57,29,NE
2024-04-20 18:33:56,180,S
2024-04-20 18:33:55,332,NW
2024-04-20 18:33:54,23,NE
2024-04-20 18:33:53,314,NW
2024-04-20 18:33:53,314,NW
2024-04-20 18:33:52,266,W
2024-04-20 18:33:52,266,W
2024-04-20 18:33:51,2,N
2024-04-20 18:33:51,2,N
2024-04-20 18:33:50,235,SW
